"","CBO.Ocupação.2002","Vínculo.Ativo.31.12","Escolaridade.após.2005","Qtd.Hora.Contr","Idade","Vl.Remun.Média.Nom","Sexo.Trabalhador","Tempo.Emprego"
"2295988",212405,1,9,40,25,3689.46,1,16.9
"2296087",212405,1,9,44,46,8266.82,1,3.8
"2296124",212405,1,9,44,26,3959.37,1,20.4
"2296138",212420,1,9,44,22,1523.19,1,31.9
"2296143",212420,1,9,44,23,2203.78,1,9.2
"2296219",212405,1,9,44,22,2391.47,1,6.4
"2296220",212405,1,9,44,21,2522.5,1,5.9
"2296223",212405,1,9,44,24,2961.27,1,11.4
"2296224",212405,1,9,44,29,5036.91,1,13.9
"2296229",212405,1,9,44,23,1638.51,1,5.9
"2296234",212405,1,9,44,27,2000,1,0.9
"2296257",212420,1,9,40,30,1867.7,1,15.9
"2296258",212420,1,9,40,28,2563.59,1,44
"2296270",212420,1,9,40,26,2444.6,1,26.9
"2296271",212405,1,9,40,29,2621.31,1,41.7
"2296272",212420,1,9,40,24,3042.72,1,40.6
"2296273",212405,1,9,40,27,2220.46,1,21.8
"2296423",212420,1,9,44,32,5541.47,1,65.9
"2296432",212405,1,9,44,27,1898.3,1,48.6
"2296433",212420,1,9,44,47,3204.74,1,89.9
"2296434",212405,1,9,44,35,4520.9,1,26.5
"2296437",212405,1,9,44,33,5039.06,1,72.5
"2296450",212405,1,9,44,34,3000.01,1,3.7
"2296451",212405,1,9,44,29,2738.5,1,3.9
"2296557",212405,1,9,43,53,8609.11,1,162.9
"2296558",212405,1,9,44,25,3367.47,1,28.8
"2296561",212420,1,9,44,25,3866.1,1,31.8
"2296563",212405,1,9,44,27,2538.48,1,12.5
"2296565",212405,1,9,44,40,5124.71,1,3.8
"2296566",212405,1,9,44,45,6382.92,1,112.5
"2296569",212405,1,9,44,33,4560.73,1,95.8
"2296570",212405,1,9,44,28,4167.09,1,52.3
"2296571",212405,1,9,43,37,5684.77,1,153.9
"2296573",212405,1,9,43,37,8255.43,1,151.9
"2296576",212405,1,9,44,33,4317.04,1,49.6
"2296577",212405,1,9,43,38,7882.98,1,183.9
"2296580",212405,1,9,44,37,3652.49,1,46.4
"2296581",212405,1,9,44,33,3318.33,1,57.6
"2296582",212420,1,9,44,36,3769.03,1,50.7
"2296584",212420,1,9,43,43,6814.13,1,31.9
"2296634",212410,1,9,40,38,10943.58,1,163.7
"2296697",212405,1,9,43,35,7523.2,1,174.9
"2296698",212405,1,9,44,33,5602.3,1,77.1
"2296699",212405,1,9,43,35,6178.99,1,215.9
"2296700",212405,1,9,44,33,4211.9,1,56.7
"2296701",212405,1,9,44,33,5825.13,1,25.8
"2296702",212405,1,9,43,34,5145.15,1,170.9
"2296708",212420,1,9,44,39,3632.57,1,44.2
"2296710",212405,1,9,44,36,4834.17,1,37.3
"2296714",212420,1,9,44,32,4524.75,1,59.2
"2296715",212420,1,9,44,34,3353.65,1,59.2
"2296716",212420,1,9,44,44,4226.82,1,42.4
"2296717",212420,1,9,44,41,6222.23,1,21.9
"2296718",212420,1,9,44,35,4212.77,1,38.3
"2296719",212420,1,9,44,39,3599.82,1,38.3
"2296720",212420,1,9,44,33,5258.2,1,55.7
"2296721",212420,1,9,44,27,3476.59,1,59.2
"2296722",212420,1,9,44,32,5250.98,1,59.2
"2296723",212420,1,9,43,32,5117.19,1,59.2
"2296728",212405,1,9,44,37,1400,1,0.9
"2296737",212405,1,9,44,45,6632.81,1,97.4
"2296741",212405,1,9,43,42,3173.91,1,159.9
"2296743",212405,1,9,44,41,2603.24,1,5.6
"2296744",212405,1,9,43,40,9257.17,1,191.9
"2296749",212405,1,9,44,39,4867.28,1,28.3
"2296755",212420,1,9,44,33,3967.03,1,35.5
"2296756",212420,1,9,44,26,3752.18,1,33.6
"2296757",212420,1,9,44,25,2337.37,1,29.5
"2296759",212420,1,9,44,33,4382.44,1,31.3
"2296760",212420,1,9,44,26,4924.01,1,59.2
"2296761",212420,1,9,44,27,4746.78,1,46.1
"2296762",212420,1,9,44,24,2147.09,1,9.3
"2296771",212405,1,9,44,37,1326.4,1,28.9
"2296772",212405,1,9,44,38,1324.07,1,18.9
"2296773",212405,1,9,44,33,1237.5,1,7.9
"2296774",212405,1,9,44,26,1120,1,3.8
"2296776",212405,1,9,44,33,1320.33,1,29.9
"2296777",212405,1,9,44,36,1300,1,14.3
"2296863",212415,1,9,40,44,12136.73,1,77.8
"2296868",212415,1,9,40,42,14929.55,1,99.9
"2296883",212405,1,9,40,38,6344.78,1,99.9
"2296886",212420,1,9,40,41,11127.12,1,99.9
"2296932",212405,1,9,44,28,2890.72,1,24.7
"2296933",212420,1,9,44,28,2640.5,1,80.9
"2296981",212405,1,9,44,34,11070.08,1,56.9
"2296993",212420,1,9,44,25,3350.64,1,28.1
"2297038",212415,1,9,44,43,1713.87,1,25.8
"2297048",212415,1,9,44,26,4418.13,1,13.1
"2297051",212415,1,9,44,27,4721.98,1,22.9
"2297068",212420,1,9,44,30,3240.67,1,21.7
"2297074",212415,1,9,44,29,6501.46,1,13.8
"2297114",212405,1,9,44,28,2874.46,1,23.5
"2297122",212420,1,9,44,34,3251.11,1,80.9
"2297123",212420,1,9,44,36,3720.55,1,89.9
"2297124",212420,1,9,44,32,2235.55,1,80.9
"2297125",212405,1,9,44,34,4466.66,1,11.8
"2297126",212420,1,9,44,31,1820.88,1,98.9
"2297127",212420,1,9,44,35,3129.58,1,119.6
"2297144",212405,1,9,44,35,3000.85,1,15.5
"2297175",212420,1,9,44,30,1608.11,1,17.9
"2297206",212410,1,9,44,29,2496.93,1,2.9
"2297208",212405,1,9,44,28,4908.44,1,5.9
"2297213",212405,1,9,44,33,1888.88,1,23.9
"2297226",212405,1,9,44,26,3366.33,1,45.9
"2297467",212420,1,9,44,30,2977.66,1,20.8
"2297483",212410,1,9,44,43,8308.49,1,24.7
"2297486",212405,1,9,44,37,4684.29,1,54.9
"2297526",212405,1,9,44,35,8019.13,1,54.9
"2297527",212410,1,9,44,36,7046.78,1,43.1
"2297528",212405,1,9,44,34,6091.08,1,68.8
"2297529",212405,1,9,44,24,4138.85,1,67.5
"2297543",212405,1,9,44,22,6559.99,1,77.1
"2297655",212420,1,9,44,37,1500,1,7.9
"2297746",212405,1,9,10,42,1607.12,1,5.8
"2297747",212420,1,9,44,42,4438.82,1,26.5
"2297748",212405,1,9,44,42,2599.99,1,2.4
"2297752",212405,1,9,44,34,2332.38,1,9.9
"2297753",212420,1,9,44,23,1741.17,1,9.5
"2297758",212420,1,9,44,29,2829.12,1,25.9
"2297795",212405,1,9,44,32,6605.46,1,7.2
"2297796",212420,1,9,44,30,2190.93,1,34.6
"2297860",212420,1,9,44,42,2228.8,1,21.7
"2297914",212405,1,9,40,32,7669.09,1,14.9
"2297915",212405,1,9,40,36,7646.22,1,14.9
"2297937",212420,1,9,42,23,1346.93,1,33.4
"2297938",212405,1,9,42,26,2620.86,1,71.6
"2297939",212420,1,9,42,26,1889.69,1,46.1
"2297941",212405,1,9,44,25,3999.99,1,1.9
"2297944",212405,1,9,44,28,6228.1,1,118.9
"2297945",212405,1,9,44,28,5254.5,1,14.8
"2297947",212405,1,9,44,24,6358.73,1,52.9
"2297949",212405,1,9,44,29,4195.59,1,33.2
"2297965",212405,1,9,40,31,3995.92,1,21.9
"2297966",212405,1,9,40,31,5434.48,1,21.9
"2297968",212410,1,9,40,22,1837.07,1,9.9
"2297978",212405,1,9,44,48,3149.33,1,4.2
"2297979",212405,1,9,44,33,5260.72,1,4.2
"2297980",212405,1,9,44,34,3229.18,1,2.2
"2297981",212405,1,9,44,33,5492.3,1,0.8
"2297983",212405,1,9,44,28,7554.21,1,59.4
"2297984",212405,1,9,44,28,5413.04,1,10.2
"2298272",212405,1,9,44,34,3946.29,1,7.6
"2298286",212405,1,9,44,32,3795.74,1,54.8
"2298287",212420,1,9,44,24,2041.38,1,10.9
"2298365",212410,1,9,40,57,13671.51,1,331.4
"2298427",212405,1,9,44,30,4253.68,1,79.9
"2298428",212405,1,9,44,26,1215,1,1.9
"2298435",212420,1,9,42,23,1221.96,1,4.8
"2298438",212420,1,9,44,44,4242.01,1,1.9
"2298455",212405,1,9,44,37,2877.73,1,24.9
"2298483",212420,1,9,44,41,7832.73,1,57.3
"2298535",212405,1,9,42,26,4508.85,1,5.9
"2298566",212410,1,9,44,30,8027.16,1,45.4
"2298576",212410,1,9,44,37,3875.83,1,3.1
"2298580",212420,1,9,44,37,5326.88,1,27.2
"2298586",212405,1,9,44,33,4578.87,1,92.2
"2298589",212405,1,9,43,34,5048.52,1,151.6
"2298593",212405,1,9,43,39,8761.42,1,198.9
"2298595",212405,1,9,43,40,8518.29,1,183.5
"2298596",212405,1,9,44,39,4890.8,1,40.3
"2298599",212405,1,9,43,44,8251.67,1,203.6
"2298600",212405,1,9,43,39,5554.23,1,174.9
"2298603",212405,1,9,44,38,7543.75,1,23.9
"2298605",212405,1,9,43,37,7207.3,1,127.7
"2298606",212420,1,9,44,29,4806.04,1,59.2
"2298607",212420,1,9,44,27,3486.29,1,41.2
"2298608",212420,1,9,44,26,2182.56,1,15.2
"2298612",212420,1,9,44,43,3343.47,1,33.2
"2298613",212420,1,9,44,47,5544.67,1,44.2
"2298614",212420,1,9,44,43,2286.17,1,16.4
"2298616",212420,1,9,44,36,3778.37,1,53.7
"2298617",212420,1,9,44,37,4353.46,1,44.2
"2298620",212420,1,9,44,29,4828.8,1,56.7
"2298634",212405,1,9,40,28,3440.48,1,11.6
"2298635",212405,1,9,40,19,2708.14,1,4.9
"2298636",212405,1,9,44,29,4989.73,1,83.8
"2298637",212420,1,9,44,34,4442.15,1,52.3
"2298638",212410,1,9,44,37,3000.51,1,6.3
"2298642",212405,1,9,43,31,4420.74,1,127.5
"2298647",212420,1,9,44,28,4613.39,1,57.6
"2298665",212405,1,9,44,30,4171.36,1,62.9
"2298666",212405,1,9,44,22,2047.89,1,31.9
"2298675",212405,1,9,44,30,5381.4,1,107.9
"2298687",212405,1,9,44,33,4313.64,1,78.9
"2298688",212405,1,9,44,25,3803.27,1,52.9
"2298731",212405,1,9,44,32,4565.19,1,53.7
"2298732",212405,1,9,44,30,4147.18,1,4.2
"2298733",212405,1,9,44,29,5247.81,1,47.3
"2298822",212410,1,9,44,35,3399.37,1,78.9
"2298823",212410,1,9,44,29,2985.71,1,72.9
"2298842",212405,1,9,44,24,1606.32,1,4.5
"2298865",212405,1,9,30,27,1870.58,1,11.3
"2298871",212405,1,9,44,27,5443.56,1,45.9
"2298878",212405,1,9,40,34,3635.5,1,15
"2298879",212405,1,9,40,32,4350.25,1,38
"2298881",212405,1,9,40,26,2688.93,1,6.9
"2298882",212405,1,9,40,31,6883.52,1,66.9
"2298943",212405,1,9,40,39,4615.94,1,14.5
"2299135",212405,1,9,40,24,3657.31,1,19.6
"2299136",212405,1,9,40,24,3718.84,1,21.9
"2299137",212405,1,9,40,22,2785.35,1,4.9
"2299139",212405,1,9,40,22,3459.47,1,14.1
"2299140",212405,1,9,40,25,4943.14,1,34.9
"2299143",212405,1,9,44,23,1549.47,1,16.9
"2299440",212420,1,9,44,32,3724.24,1,83.9
"2299459",212405,1,9,44,20,1350,1,3.6
"2299466",212405,1,9,44,27,3000,1,5.5
"2299530",212405,1,9,44,32,2383.62,1,38.9
"2299567",212405,1,9,44,36,4168,1,33.9
"2299570",212405,1,9,44,32,3135.4,1,76.9
"2299572",212405,1,9,44,31,4470.55,1,73.6
"2299616",212405,1,9,44,28,2677.03,1,50.7
"2299617",212405,1,9,44,26,4147.04,1,34.8
"2299642",212405,1,9,44,26,5627.48,1,98.9
"2299646",212405,1,9,44,31,5658.09,1,76.2
"2299647",212405,1,9,44,29,4392.09,1,92.8
"2299652",212420,1,9,44,26,5000,1,9.9
"2299656",212405,1,9,44,29,5174.18,1,40.3
"2299657",212405,1,9,43,29,7172.41,1,125.6
"2299660",212405,1,9,44,28,4562.37,1,79.9
"2299664",212410,1,9,44,28,1766.57,1,16.4
"2299669",212405,1,9,44,32,6955.46,1,31.3
"2299671",212405,1,9,44,29,2934.98,1,52.3
"2299676",212415,1,9,40,25,5455.56,1,14.8
"2299701",212405,1,9,44,29,3584.17,1,43.3
"2299704",212405,1,9,44,29,4966.85,1,71.9
"2299728",212405,1,9,44,27,3947.75,1,7.6
"2299730",212405,1,9,44,30,5483.02,1,89.7
"2299731",212405,1,9,44,27,4165.2,1,0.8
"2299733",212405,1,9,44,28,5242.46,1,38.2
"2299738",212405,1,9,44,29,4926,1,0.9
"2299739",212405,1,9,44,30,4551.27,1,0.9
"2299740",212420,1,9,44,25,4076.18,1,33.9
"2299741",212420,1,9,44,33,3121.89,1,16.4
"2299743",212405,1,9,44,25,3238.32,1,1.3
"2299744",212420,1,9,44,25,2594.55,1,22.7
"2299745",212420,1,9,44,23,3953.26,1,25.9
"2299757",212405,1,9,40,54,14156.92,1,77.9
"2299808",212405,1,9,44,37,6396.75,1,106.6
"2299813",212405,1,9,44,34,8726.69,1,38.9
"2299822",212405,1,9,44,35,3432.02,1,77.3
"2299824",212405,1,9,44,30,4429.19,1,113.9
"2299827",212405,1,9,44,28,4023.87,1,59.7
"2299828",212405,1,9,44,28,3397.57,1,40.8
"2299978",212405,1,9,44,23,4110.87,1,36.9
"2300025",212420,1,9,44,49,7893.15,1,28.9
"2300033",212405,1,9,44,30,2958.66,1,18.2
"2300040",212420,1,9,44,29,4539.91,1,110.2
"2300084",212405,1,9,44,38,5511.11,1,115.9
"2300171",212420,1,9,44,22,1350,1,1.4
"2300224",212420,1,9,44,31,2938.16,1,74.4
"2300241",212405,1,9,44,27,2647.2,1,64.9
"2300293",212405,1,9,44,44,6882.52,1,65.9
"2300294",212405,1,9,44,42,8782.15,1,65.9
"2300302",212405,1,9,44,36,8022.43,1,65.9
"2300311",212410,1,9,40,30,6004.47,1,23.4
"2300318",212405,1,9,44,50,8137.16,1,65.9
"2300359",212405,1,9,22,27,1928.61,1,16.8
"2300377",212405,1,9,44,46,1793.27,1,5.1
"2300379",212405,1,9,44,39,4061.11,1,78.9
"2300384",212405,1,9,44,38,4343.03,1,134.5
"2300386",212405,1,9,44,35,4826.11,1,64.6
"2300388",212405,1,9,44,35,5197.85,1,114.8
"2300391",212405,1,9,44,34,4647.93,1,48.9
"2300394",212405,1,9,44,27,4822.34,1,94.9
"2300395",212405,1,9,44,27,4134.53,1,94.9
"2300427",212405,1,9,44,61,5754.25,1,55.7
"2300428",212405,1,9,44,49,6327.67,1,45.9
"2300430",212405,1,9,44,43,3373.88,1,21.3
"2300457",212405,1,9,22,33,1920.99,1,16.9
"2300723",212405,1,9,44,32,2402.77,1,25.9
"2300736",212405,1,9,44,27,3345.63,1,75.5
"2300737",212420,1,9,44,53,5625.18,1,7.9
"2300765",212420,1,9,44,29,3615,1,53
"2300782",212405,1,9,44,40,3621.69,1,101.9
"2301037",212405,1,9,40,21,2486.6,1,9.2
"2301092",212405,1,9,44,39,6747.3,1,131.9
"2301521",212405,1,9,40,35,7814.73,1,11.9
"2301522",212405,1,9,40,20,2051.03,1,1.9
"2301523",212405,1,9,40,23,1735.16,1,1.3
"2301524",212405,1,9,40,20,1903.75,1,3.8
"2301525",212405,1,9,40,27,4811.44,1,10.9
"2301526",212405,1,9,40,27,3203.35,1,6.9
"2301527",212405,1,9,40,24,3377.91,1,10
"2301528",212405,1,9,40,28,3188.21,1,3.8
"2301529",212405,1,9,40,23,5387.8,1,10.9
"2301530",212405,1,9,40,23,5131.34,1,11.9
"2301562",212405,1,9,44,34,4154.07,1,10.9
"2302183",212405,1,9,44,21,1703.81,1,37.8
"2302203",212405,1,9,40,38,7491.53,1,47.5
"2302205",212420,1,9,40,32,3258.2,1,85.7
"2302206",212420,1,9,40,37,6855.06,1,26.9
"2302247",212420,1,9,44,26,2007.07,1,20.9
"2302253",212405,1,9,44,23,1639.19,1,30.7
"2302258",212405,1,9,44,26,6218.64,1,32.9
"2302330",212420,1,9,44,37,1957.47,1,24.8
"2302343",212405,1,9,40,35,5735.46,1,143.4
"2302408",212405,1,9,44,29,3394.96,1,11.9
"2302422",212405,1,9,44,37,5582.65,1,9.9
"2302426",212405,1,9,44,28,2717.2,1,9.9
"2302428",212405,1,9,44,29,2450.35,1,9.9
"2302437",212405,1,9,44,33,5000,1,0.9
"2302464",212405,1,9,44,25,1670,1,1.9
"2302471",212405,1,9,44,33,5706.89,1,103.9
"2302506",212405,1,9,42,49,1883.65,1,108.9
"2302507",212405,1,9,42,27,1891.32,1,70.4
"2302508",212405,1,9,42,28,3197.14,1,5.9
"2302557",212405,1,9,44,27,4559.91,1,42.9
"2302626",212405,1,9,44,32,4637.98,1,35.2
"2302627",212405,1,9,44,27,4128.61,1,3.3
"2302628",212405,1,9,44,27,4543.1,1,52.9
"2302630",212405,1,9,44,36,4427.53,1,19.1
"2302657",212405,1,9,44,30,3517.76,1,28.8
"2302669",212420,1,9,44,41,13993.82,1,45.5
"2302671",212405,1,9,44,33,7678.01,1,52.9
"2302672",212410,1,9,44,35,7498.52,1,52.9
"2302737",212415,1,9,44,38,4317.98,1,47.9
"2302754",212405,1,9,44,26,1676.16,1,9.9
"2302820",212405,1,9,44,32,2752,1,25.6
"2302824",212405,1,9,44,30,1590.04,1,2.9
"2302846",212410,1,9,44,34,1522.99,1,4.9
"2303019",212410,1,9,44,39,2597.4,1,5.8
"2303056",212405,1,9,44,37,8658.43,1,182.9
"2303146",212410,1,9,40,33,2022.84,1,32.9
"2303316",212405,1,9,44,22,2682.52,1,14.3
"2303466",212405,1,9,44,32,1909.46,1,13.1
"2303501",212405,1,9,44,31,2558.35,1,40.6
"2303554",212405,1,9,44,20,2200,1,1.9
"2303556",212405,1,9,44,23,3452.14,1,11.6
"2303650",212405,1,9,44,43,5757.81,1,23.6
"2303651",212405,1,9,44,31,8062.46,1,31.9
"2303769",212405,1,9,44,57,3543.53,1,24.5
"2303770",212405,1,9,44,27,3571.19,1,43.5
"2303771",212405,1,9,44,25,3829.27,1,54.9
"2303964",212405,1,9,44,39,3813.25,1,26.5
"2304028",212405,1,9,44,54,3840.85,1,29.9
"2304112",212405,1,9,40,37,7129.88,1,8.6
"2304318",212420,1,9,44,26,2450.18,1,46.8
"2304367",212405,1,9,44,25,3620.91,1,38.7
"2304377",212405,1,9,44,35,7410.05,1,69.7
"2304378",212405,1,9,44,31,6581.56,1,109.9
"2304381",212410,1,9,44,39,7760.55,1,52.9
"2304382",212405,1,9,44,36,4646.6,1,22.7
"2304404",212405,1,9,44,32,3499.99,1,0.8
"2304534",212405,1,9,42,51,6000,1,0.8
"2304537",212420,1,9,44,49,4204.05,1,261.9
"2304547",212405,1,9,44,26,1500,1,3.6
"2304565",212405,1,9,42,36,6961.83,1,174.9
"2304567",212405,1,9,44,26,6615.55,1,36.9
"2304574",212405,1,9,44,32,6039.52,1,124.6
"2304575",212405,1,9,44,30,5497.19,1,11.1
"2304576",212405,1,9,44,30,7867.04,1,150.9
"2304577",212405,1,9,44,32,3952.77,1,6.5
"2304578",212405,1,9,44,30,6259.2,1,118.9
"2304598",212405,1,9,42,28,6742.05,1,37.6
"2304599",212405,1,9,42,28,6740.58,1,15.7
"2304600",212405,1,9,36,21,1899.04,1,28.9
"2304601",212410,1,9,42,20,3467.89,1,15.5
"2304602",212410,1,9,42,24,3863.74,1,13.6
"2304603",212405,1,9,42,26,6566.08,1,8.4
"2304622",212405,1,9,42,28,6075.8,1,26.8
"2304625",212410,1,9,42,27,3488.12,1,21.9
"2304626",212405,1,9,42,27,6002.56,1,35.3
"2304628",212405,1,9,42,33,10558.6,1,12.5
"2304629",212405,1,9,42,26,2495.77,1,18
"2304976",212405,1,9,42,20,3817.38,1,3.8
"2304978",212405,1,9,42,27,9109.8,1,11.4
"2304980",212405,1,9,42,32,6116.13,1,11.7
"2304983",212405,1,9,42,24,2448.22,1,13.4
"2304984",212405,1,9,42,26,9081.38,1,34.4
"2304985",212405,1,9,42,32,11657.83,1,11.8
"2304986",212405,1,9,42,23,3854.67,1,19.1
"2304993",212410,1,9,42,24,4588.13,1,11.6
"2304994",212405,1,9,42,22,5089.13,1,46.4
"2304996",212405,1,9,42,24,4440.85,1,24.9
"2304997",212410,1,9,42,23,3115.19,1,13.4
"2305253",212405,1,9,42,33,7734.8,1,11.8
"2305256",212405,1,9,42,30,8737.06,1,9.5
"2305257",212410,1,9,42,33,4558.27,1,28.8
"2305260",212405,1,9,42,32,13107.87,1,39.2
"2305263",212410,1,9,42,26,3400.98,1,13.2
"2305264",212405,1,9,42,28,5965.07,1,10.9
"2305266",212405,1,9,42,24,1938.85,1,12.9
"2305269",212405,1,9,42,27,7591.5,1,11.4
"2305270",212405,1,9,42,25,6872.51,1,33.9
"2305273",212405,1,9,42,29,6797.3,1,37.8
"2305278",212405,1,9,42,33,7094.13,1,20.8
"2305305",212405,1,9,42,32,4836.23,1,38.9
"2305306",212405,1,9,42,32,3701.15,1,9.5
"2305308",212405,1,9,42,24,4778.32,1,3.1
"2305311",212405,1,9,42,24,3012.51,1,39.6
"2305314",212410,1,9,42,23,3379.5,1,32.9
"2305332",212410,1,9,42,26,4588.13,1,11.8
"2305353",212405,1,9,40,47,7999.99,1,5.8
"2305354",212420,1,9,40,33,2754.64,1,23.8
"2305355",212405,1,9,40,34,5981.11,1,124.7
"2305356",212405,1,9,40,35,5474.87,1,23.9
"2305642",212405,1,9,44,29,6503.66,1,92.2
"2305643",212405,1,9,43,33,6510.79,1,175.9
"2305645",212420,1,9,44,31,3716.51,1,37.8
"2305647",212405,1,9,44,27,4156.8,1,48.3
"2305648",212405,1,9,44,35,4818.44,1,39.9
"2305649",212405,1,9,44,28,4016.6,1,98.3
"2305652",212405,1,9,44,27,2734.9,1,51.6
"2305654",212420,1,9,44,44,3245.41,1,12.9
"2305656",212420,1,9,44,39,3231.88,1,3.9
"2305753",212420,1,9,44,26,1277.94,1,10.2
"2305762",212405,1,9,44,29,4980.12,1,34.3
"2305773",212420,1,9,44,34,4668.14,1,30.9
"2305800",212405,1,9,44,28,3531.96,1,48.9
"2305859",212405,1,9,44,23,2645.96,1,55.7
"2305860",212405,1,9,44,22,2217.92,1,42.9
"2305861",212405,1,9,44,23,2684.91,1,64.7
"2305877",212405,1,9,44,34,3888.88,1,66.9
"2305890",212405,1,9,44,36,6962.98,1,18.5
"2305950",212420,1,9,44,35,4225.24,1,32.9
"2305976",212405,1,9,44,31,3387.67,1,5.5
"2305996",212420,1,9,44,58,6226.06,1,151.9
"2306019",212420,1,9,44,36,4350.01,1,155.9
"2306042",212405,1,9,44,28,3184.1,1,77.5
"2306056",212405,1,9,44,27,7678.57,1,2.4
"2306123",212405,1,9,44,27,3459.58,1,35.9
"2306394",212420,1,9,35,26,1856.96,1,11.4
"2306426",212410,1,9,44,29,4197.13,1,138.9
"2306435",212420,1,9,30,36,4348.92,1,52.9
"2306441",212405,1,9,44,38,5104.68,1,68.9
"2306442",212405,1,9,44,37,1807.8,1,9.7
"2306453",212405,1,9,44,29,3365.06,1,50.7
"2306504",212420,1,9,40,30,6296.15,1,63.7
"2306506",212420,1,9,40,32,6086.12,1,43.9
"2306507",212420,1,9,40,25,5166.04,1,14.9
"2306509",212405,1,9,44,45,3386.43,1,4.9
"2306827",212420,1,9,40,31,6170.26,1,22.2
"2306828",212420,1,9,40,33,7209.12,1,13.4
"2306829",212420,1,9,40,31,4619.43,1,12.7
"2307090",212405,1,9,44,23,4026.9,1,46.5
"2307345",212405,1,9,44,28,7866.41,1,9.9
"2307351",212420,1,9,44,47,6147.61,1,18.9
"2307613",212405,1,9,40,45,3141.67,1,41.9
"2307641",212405,1,9,44,30,3904.76,1,47.7
"2307642",212405,1,9,44,29,6551.22,1,81.9
"2307681",212415,1,9,44,25,4654.12,1,79.5
"2307694",212405,1,9,44,29,5086.39,1,3.6
"2307695",212415,1,9,44,30,4735.76,1,64.9
"2307719",212405,1,9,43,30,2319.36,1,2.5
"2307720",212405,1,9,44,23,1748.69,1,3.3
"2307721",212405,1,9,44,22,2216.88,1,5.1
"2307722",212420,1,9,40,39,7092.13,1,31.9
"2307723",212420,1,9,40,35,1522.69,1,2.6
"2307727",212405,1,9,40,37,3872.77,1,35.9
"2307728",212405,1,9,40,32,3900,1,2.6
"2307731",212405,1,9,40,33,6572.83,1,35.9
"2307752",212405,1,9,40,35,4060.76,1,35.9
"2307753",212405,1,9,40,32,5000,1,1.7
"2307754",212420,1,9,40,34,1615.99,1,10.6
"2307755",212420,1,9,40,32,5933.4,1,31.9
"2307757",212405,1,9,40,30,5683.61,1,6.8
"2307758",212420,1,9,40,32,2882.16,1,20.8
"2307761",212405,1,9,44,28,3884.83,1,30.9
"2307762",212405,1,9,44,30,2640.73,1,5.8
"2307771",212420,1,9,40,30,2334.19,1,6.8
"2307772",212420,1,9,40,30,1680.74,1,17.8
"2307774",212420,1,9,40,30,1821.35,1,6.8
"2307775",212420,1,9,40,27,3497.56,1,35.9
"2307776",212405,1,9,40,26,5107.32,1,35.9
"2307782",212420,1,9,40,27,1616.11,1,5.8
"2307783",212420,1,9,40,27,3635.04,1,35.9
"2307784",212405,1,9,40,25,5411.98,1,35.9
"2307785",212405,1,9,40,27,4500.76,1,35.9
"2307787",212420,1,9,40,24,2742.31,1,31.9
"2307818",212420,1,9,44,37,4246.44,1,103.3
"2307846",212405,1,9,44,35,4304.43,1,102.7
"2307863",212405,1,9,44,33,5867.01,1,46.5
"2307870",212405,1,9,44,33,3315.57,1,45.6
"2307873",212405,1,9,36,31,1200,1,5.9
"2307935",212405,1,9,44,28,3435.2,1,42.6
"2307945",212420,1,9,44,35,3596.13,1,23.8
"2308068",212405,1,9,44,22,2096.01,1,17.9
"2308130",212405,1,9,42,61,7092.93,1,76.9
"2308132",212405,1,9,42,54,4072.94,1,44.6
"2308134",212405,1,9,42,53,6352.4,1,68.8
"2308135",212405,1,9,42,52,8354.8,1,76.9
"2308137",212420,1,9,42,52,7619.07,1,76.9
"2308139",212405,1,9,42,55,8216.19,1,105.4
"2308140",212420,1,9,42,51,8048.66,1,76.9
"2308141",212420,1,9,42,42,6560.94,1,79.9
"2308142",212405,1,9,42,46,8261.47,1,79.9
"2308144",212405,1,9,42,38,6685.79,1,31.7
"2308145",212405,1,9,42,39,3735.8,1,50.5
"2308146",212405,1,9,42,38,4392.56,1,79.9
"2308147",212405,1,9,42,37,9964.8,1,76.9
"2308148",212405,1,9,42,37,8141.97,1,94.9
"2308150",212405,1,9,42,40,7308.71,1,76.9
"2308154",212405,1,9,42,43,6665.13,1,36.7
"2308155",212405,1,9,42,38,5328.05,1,41.4
"2308156",212405,1,9,42,37,6825.47,1,76.9
"2308158",212420,1,9,42,40,5836.87,1,79.9
"2308159",212405,1,9,42,35,6521.7,1,39.6
"2308160",212405,1,9,42,35,3063.97,1,19.4
"2308161",212405,1,9,42,36,7990.71,1,79.9
"2308163",212405,1,9,42,33,4686.35,1,76.9
"2308164",212420,1,9,42,36,3635.35,1,49.8
"2308165",212405,1,9,42,35,5477.55,1,79.9
"2308181",212410,1,9,44,34,4802.85,1,86.8
"2308203",212405,1,9,42,49,9744.22,1,76.9
"2308204",212405,1,9,42,50,8849.79,1,31.6
"2308209",212405,1,9,42,53,6281.15,1,76.9
"2308210",212420,1,9,42,47,6227.07,1,76.9
"2308211",212405,1,9,42,49,6573.01,1,33.4
"2308213",212405,1,9,42,46,4305.54,1,64.7
"2308216",212405,1,9,42,46,8549.17,1,105.4
"2308217",212405,1,9,42,40,7241.08,1,79.9
"2308218",212420,1,9,42,42,9811.84,1,79.9
"2308219",212405,1,9,42,37,7001.46,1,69.3
"2308222",212405,1,9,42,37,5191.21,1,30.9
"2308223",212405,1,9,42,37,7673,1,70.7
"2308224",212405,1,9,42,39,7636.54,1,75.3
